serial,month,year,fish_id,species,prey,prey_weight_g,lat,lon
531,9,2015,3365,yellow perch,bythotrephes longimanus,0.036,41.66429333,-82.557515
531,9,2015,3362,yellow perch,bythotrephes longimanus,0.044,41.66429333,-82.557515
531,9,2015,3361,yellow perch,bythotrephes longimanus,0.054,41.66429333,-82.557515
531,9,2015,3355,white perch,daphniidae,0.001,41.66429333,-82.557515
531,9,2015,3355,white perch,calanoida,0.001,41.66429333,-82.557515
531,9,2015,3365,yellow perch,calanoida,0.001,41.66429333,-82.557515
531,9,2013,6606,white perch,emerald shiner,0.041,41.66429333,-82.557515
531,9,2013,6606,white perch,emerald shiner,0.124,41.66429333,-82.557515
531,9,2013,6606,white perch,emerald shiner,0.247,41.66429333,-82.557515
531,9,2013,6606,white perch,emerald shiner,0.265,41.66429333,-82.557515
531,9,2015,3362,yellow perch,fish,0.001,41.66429333,-82.557515
531,9,2013,6609,white perch,fish,0.041,41.66429333,-82.557515
531,9,2013,6605,white perch,fish,0.072,41.66429333,-82.557515
531,9,2013,6605,white perch,fish,0.079,41.66429333,-82.557515
531,9,2013,6607,white perch,fish,0.11,41.66429333,-82.557515
532,9,2015,2974,yellow perch,bosminidae,0.001,41.77707167,-82.549575
532,9,2015,2973,yellow perch,bosminidae,0.001,41.77707167,-82.549575
532,9,2015,2976,yellow perch,bosminidae,0.001,41.77707167,-82.549575
532,9,2015,2968,white perch,bosminidae,0.001,41.77707167,-82.549575
532,9,2015,2969,white perch,bosminidae,NA,41.77707167,-82.549575
532,9,2015,2973,yellow perch,bythotrephes longimanus,0.115,41.77707167,-82.549575
532,9,2015,2977,yellow perch,bythotrephes longimanus,0.14,41.77707167,-82.549575
532,9,2015,2974,yellow perch,bythotrephes longimanus,0.144,41.77707167,-82.549575
532,9,2015,2976,yellow perch,bythotrephes longimanus,0.152,41.77707167,-82.549575
532,9,2015,2968,white perch,bythotrephes longimanus,0.228,41.77707167,-82.549575
532,9,2015,2969,white perch,bythotrephes longimanus,0.229,41.77707167,-82.549575
532,9,2015,2974,yellow perch,daphniidae,0.001,41.77707167,-82.549575
532,9,2015,2968,white perch,daphniidae,0.001,41.77707167,-82.549575
532,9,2015,2976,yellow perch,cyclopoida,0.001,41.77707167,-82.549575
532,9,2015,2974,yellow perch,cyclopoida,0.001,41.77707167,-82.549575
532,9,2015,2969,white perch,cyclopoida,0.001,41.77707167,-82.549575
532,9,2013,6614,white perch,emerald shiner,0.472,41.77707167,-82.549575
532,9,2013,6613,white perch,hexagenia ,0.032,41.77707167,-82.549575
533,9,2015,2887,white perch,amphipoda,0.001,41.86363167,-82.53996167
533,9,2016,3093,yellow perch,amphipoda,0.001,41.86363167,-82.53996167
533,9,2014,3179,white perch,chironomidae ,NA,41.86363167,-82.53996167
533,9,2015,2887,white perch,daphniidae,NA,41.86363167,-82.53996167
533,9,2016,3092,yellow perch,leptodora kindtii,NA,41.86363167,-82.53996167
533,9,2015,2877,yellow perch,bythotrephes longimanus,NA,41.86363167,-82.53996167
533,9,2015,2886,white perch,bythotrephes longimanus,NA,41.86363167,-82.53996167
533,9,2015,2887,white perch,bythotrephes longimanus,0.001,41.86363167,-82.53996167
533,9,2013,6503,white perch,bythotrephes longimanus,0.001,41.86363167,-82.53996167
533,9,2015,2887,white perch,daphniidae,0.001,41.86363167,-82.53996167
533,9,2015,2885,white perch,daphniidae,0.001,41.86363167,-82.53996167
533,9,2014,3179,white perch,leptodora kindtii,0.001,41.86363167,-82.53996167
533,9,2016,3092,yellow perch,daphniidae,0.002,41.86363167,-82.53996167
533,9,2013,6506,white perch,bythotrephes longimanus,0.002,41.86363167,-82.53996167
533,9,2014,3179,white perch,bythotrephes longimanus,0.003,41.86363167,-82.53996167
533,9,2013,6505,white perch,bythotrephes longimanus,0.003,41.86363167,-82.53996167
533,9,2016,3090,yellow perch,daphniidae,0.004,41.86363167,-82.53996167
533,9,2016,3079,white perch,bythotrephes longimanus,0.006,41.86363167,-82.53996167
533,9,2016,3091,yellow perch,daphniidae,0.009,41.86363167,-82.53996167
533,9,2016,3094,yellow perch,daphniidae,0.009,41.86363167,-82.53996167
533,9,2016,3093,yellow perch,daphniidae,0.013,41.86363167,-82.53996167
533,9,2016,3079,white perch,daphniidae,0.019,41.86363167,-82.53996167
533,9,2013,6506,white perch,daphniidae,0.023,41.86363167,-82.53996167
533,9,2016,3092,yellow perch,bythotrephes longimanus,0.07,41.86363167,-82.53996167
533,9,2016,3091,yellow perch,bythotrephes longimanus,0.072,41.86363167,-82.53996167
533,9,2016,3090,yellow perch,bythotrephes longimanus,0.081,41.86363167,-82.53996167
533,9,2016,3093,yellow perch,bythotrephes longimanus,0.103,41.86363167,-82.53996167
533,9,2016,3094,yellow perch,bythotrephes longimanus,0.119,41.86363167,-82.53996167
533,9,2014,3179,white perch,dreissenidae,0.006,41.86363167,-82.53996167
533,9,2016,3093,yellow perch,dreissenidae,0.042,41.86363167,-82.53996167
533,9,2014,3177,yellow perch,dreissenidae,0.417,41.86363167,-82.53996167
533,9,2016,3091,yellow perch,fish,0.004,41.86363167,-82.53996167
533,9,2014,3179,white perch,fish,0.028,41.86363167,-82.53996167
533,9,2013,6504,white perch,fish,0.056,41.86363167,-82.53996167
533,9,2015,2885,white perch,fish,0.109,41.86363167,-82.53996167
533,9,2013,6502,yellow perch,round goby,0.254,41.86363167,-82.53996167
533,9,2013,6507,white perch,fish,0.266,41.86363167,-82.53996167
533,9,2014,3175,yellow perch,fish,0.346,41.86363167,-82.53996167
533,9,2013,6504,white perch,round goby,0.391,41.86363167,-82.53996167
533,9,2014,3177,yellow perch,yellow perch,0.452,41.86363167,-82.53996167
533,9,2014,3175,yellow perch,fish,0.614,41.86363167,-82.53996167
533,9,2013,6502,yellow perch,round goby,0.68,41.86363167,-82.53996167
533,9,2014,3176,yellow perch,fish,0.802,41.86363167,-82.53996167
533,9,2014,3177,yellow perch,fish,0.967,41.86363167,-82.53996167
533,9,2014,3177,yellow perch,hexagenia ,0.009,41.86363167,-82.53996167
534,9,2013,6621,white perch,hirudinea,0.001,41.47905833,-82.456775
534,9,2014,4080,white perch,chironomidae ,0.001,41.47905833,-82.456775
534,9,2013,6621,white perch,chironomidae ,0.002,41.47905833,-82.456775
534,9,2015,3708,yellow perch,bythotrephes longimanus,0.023,41.47905833,-82.456775
534,9,2014,4077,white perch,bythotrephes longimanus,0.025,41.47905833,-82.456775
534,9,2016,3596,yellow perch,bythotrephes longimanus,0.035,41.47905833,-82.456775
534,9,2014,4081,white perch,bythotrephes longimanus,0.066,41.47905833,-82.456775
534,9,2016,3597,yellow perch,bythotrephes longimanus,0.091,41.47905833,-82.456775
534,9,2016,3598,yellow perch,bythotrephes longimanus,0.103,41.47905833,-82.456775
534,9,2014,4079,white perch,bythotrephes longimanus,0.124,41.47905833,-82.456775
534,9,2016,3600,yellow perch,bythotrephes longimanus,0.129,41.47905833,-82.456775
534,9,2015,3707,yellow perch,bythotrephes longimanus,0.152,41.47905833,-82.456775
534,9,2016,3599,yellow perch,bythotrephes longimanus,0.203,41.47905833,-82.456775
534,9,2015,3690,white perch,bythotrephes longimanus,0.24,41.47905833,-82.456775
534,9,2016,3602,white perch,bythotrephes longimanus,0.241,41.47905833,-82.456775
534,9,2016,3604,white perch,bythotrephes longimanus,0.262,41.47905833,-82.456775
534,9,2015,3688,white perch,bythotrephes longimanus,0.276,41.47905833,-82.456775
534,9,2016,3601,white perch,bythotrephes longimanus,0.29,41.47905833,-82.456775
534,9,2015,3686,white perch,bythotrephes longimanus,0.341,41.47905833,-82.456775
534,9,2016,3605,white perch,bythotrephes longimanus,0.349,41.47905833,-82.456775
534,9,2015,3687,white perch,bythotrephes longimanus,0.395,41.47905833,-82.456775
534,9,2015,3689,white perch,bythotrephes longimanus,0.44,41.47905833,-82.456775
534,9,2016,3603,white perch,bythotrephes longimanus,0.473,41.47905833,-82.456775
534,9,2015,3687,white perch,daphniidae,0.001,41.47905833,-82.456775
534,9,2015,3686,white perch,daphniidae,0.001,41.47905833,-82.456775
534,9,2016,3597,yellow perch,daphniidae,NA,41.47905833,-82.456775
534,9,2016,3605,white perch,daphniidae,NA,41.47905833,-82.456775
534,9,2016,3603,white perch,daphniidae,0.001,41.47905833,-82.456775
534,9,2015,3708,yellow perch,leptodora kindtii,NA,41.47905833,-82.456775
534,9,2015,3687,white perch,calanoida,0.001,41.47905833,-82.456775
534,9,2013,6620,white perch,fish,0.02,41.47905833,-82.456775
534,9,2015,3708,yellow perch,fish,0.259,41.47905833,-82.456775
534,9,2014,4080,white perch,sphaeriidae,0.021,41.47905833,-82.456775
535,9,2013,6625,white perch,hirudinea,0.001,41.57847,-82.45641
535,9,2013,6625,white perch,chironomidae ,0.003,41.57847,-82.45641
535,9,2013,6623,white perch,chironomidae ,0.041,41.57847,-82.45641
535,9,2015,3515,yellow perch,bythotrephes longimanus,0.03,41.57847,-82.45641
535,9,2015,3513,yellow perch,bythotrephes longimanus,0.096,41.57847,-82.45641
535,9,2015,3516,yellow perch,bythotrephes longimanus,0.099,41.57847,-82.45641
535,9,2015,3519,white perch,bythotrephes longimanus,0.144,41.57847,-82.45641
535,9,2015,3520,white perch,bythotrephes longimanus,0.155,41.57847,-82.45641
535,9,2015,3515,yellow perch,daphniidae,0.001,41.57847,-82.45641
535,9,2015,3516,yellow perch,cyclopoida,0.001,41.57847,-82.45641
535,9,2013,6623,white perch,fish,0.11,41.57847,-82.45641
535,9,2013,6625,white perch,nematoda,0.003,41.57847,-82.45641
536,9,2013,6632,white perch,hirudinea,0.003,41.66578667,-82.455655
536,9,2013,6632,white perch,chironomidae ,0.001,41.66578667,-82.455655
536,9,2013,6630,white perch,chironomidae ,0.002,41.66578667,-82.455655
536,9,2014,3743,yellow perch,chironomidae ,0.004,41.66578667,-82.455655
536,9,2014,3747,white perch,chironomidae ,0.005,41.66578667,-82.455655
536,9,2015,3412,white perch,bosminidae,0.001,41.66578667,-82.455655
536,9,2015,3407,yellow perch,bosminidae,0.001,41.66578667,-82.455655
536,9,2015,3408,yellow perch,bosminidae,0.001,41.66578667,-82.455655
536,9,2015,3411,yellow perch,bosminidae,0.001,41.66578667,-82.455655
536,9,2014,3748,white perch,bythotrephes longimanus,0.002,41.66578667,-82.455655
536,9,2014,3744,white perch,bythotrephes longimanus,0.012,41.66578667,-82.455655
536,9,2014,3743,yellow perch,bythotrephes longimanus,0.024,41.66578667,-82.455655
536,9,2014,3745,white perch,bythotrephes longimanus,0.04,41.66578667,-82.455655
536,9,2016,3273,yellow perch,bythotrephes longimanus,0.044,41.66578667,-82.455655
536,9,2014,3747,white perch,bythotrephes longimanus,0.045,41.66578667,-82.455655
536,9,2016,3277,white perch,bythotrephes longimanus,0.05,41.66578667,-82.455655
536,9,2015,3408,yellow perch,bythotrephes longimanus,0.066,41.66578667,-82.455655
536,9,2014,3742,yellow perch,bythotrephes longimanus,0.067,41.66578667,-82.455655
536,9,2016,3276,yellow perch,bythotrephes longimanus,0.07,41.66578667,-82.455655
536,9,2016,3279,white perch,bythotrephes longimanus,0.07,41.66578667,-82.455655
536,9,2015,3413,white perch,bythotrephes longimanus,0.074,41.66578667,-82.455655
536,9,2015,3410,yellow perch,bythotrephes longimanus,0.08,41.66578667,-82.455655
536,9,2015,3407,yellow perch,bythotrephes longimanus,0.082,41.66578667,-82.455655
536,9,2014,3740,yellow perch,bythotrephes longimanus,0.094,41.66578667,-82.455655
536,9,2014,3739,yellow perch,bythotrephes longimanus,0.106,41.66578667,-82.455655
536,9,2014,3741,yellow perch,bythotrephes longimanus,0.108,41.66578667,-82.455655
536,9,2014,3746,white perch,bythotrephes longimanus,0.111,41.66578667,-82.455655
536,9,2015,3411,yellow perch,bythotrephes longimanus,0.115,41.66578667,-82.455655
536,9,2015,3409,yellow perch,bythotrephes longimanus,0.131,41.66578667,-82.455655
536,9,2016,3275,yellow perch,bythotrephes longimanus,0.132,41.66578667,-82.455655
536,9,2015,3412,white perch,bythotrephes longimanus,0.181,41.66578667,-82.455655
536,9,2016,3275,yellow perch,chydoridae,NA,41.66578667,-82.455655
536,9,2013,6628,white perch,chydoridae,0.179,41.66578667,-82.455655
536,9,2015,3413,white perch,daphniidae,0.001,41.66578667,-82.455655
536,9,2015,3408,yellow perch,daphniidae,0.001,41.66578667,-82.455655
536,9,2014,3746,white perch,daphniidae,0.001,41.66578667,-82.455655
536,9,2014,3739,yellow perch,daphniidae,NA,41.66578667,-82.455655
536,9,2014,3740,yellow perch,daphniidae,NA,41.66578667,-82.455655
536,9,2014,3743,yellow perch,daphniidae,NA,41.66578667,-82.455655
536,9,2016,3276,yellow perch,daphniidae,0.001,41.66578667,-82.455655
536,9,2014,3742,yellow perch,daphniidae,0.001,41.66578667,-82.455655
536,9,2014,3745,white perch,daphniidae,0.002,41.66578667,-82.455655
536,9,2014,3747,white perch,daphniidae,0.004,41.66578667,-82.455655
536,9,2016,3279,white perch,daphniidae,0.103,41.66578667,-82.455655
536,9,2016,3277,white perch,daphniidae,0.111,41.66578667,-82.455655
536,9,2015,3413,white perch,leptodora kindtii,0.001,41.66578667,-82.455655
536,9,2015,3407,yellow perch,calanoida,0.001,41.66578667,-82.455655
536,9,2014,3742,yellow perch,calanoida,0.001,41.66578667,-82.455655
536,9,2015,3408,yellow perch,cyclopoida,0.001,41.66578667,-82.455655
536,9,2014,3747,white perch,nematoda,0.001,41.66578667,-82.455655
536,9,2014,3744,white perch,sphaeriidae,NA,41.66578667,-82.455655
536,9,2014,3747,white perch,sphaeriidae,0.001,41.66578667,-82.455655
537,9,2014,3133,white perch,chironomidae ,0.001,41.78150333,-82.45825
537,9,2013,6643,white perch,chironomidae ,0.001,41.78150333,-82.45825
537,9,2013,6642,white perch,bythotrephes longimanus,0.001,41.78150333,-82.45825
537,9,2014,3129,yellow perch,bythotrephes longimanus,0.002,41.78150333,-82.45825
537,9,2014,3131,yellow perch,bythotrephes longimanus,0.008,41.78150333,-82.45825
537,9,2013,6641,white perch,bythotrephes longimanus,0.008,41.78150333,-82.45825
537,9,2013,6644,white perch,bythotrephes longimanus,0.011,41.78150333,-82.45825
537,9,2013,6640,white perch,bythotrephes longimanus,0.019,41.78150333,-82.45825
537,9,2014,3132,white perch,bythotrephes longimanus,0.04,41.78150333,-82.45825
537,9,2014,3136,white perch,bythotrephes longimanus,0.049,41.78150333,-82.45825
537,9,2014,3130,yellow perch,bythotrephes longimanus,0.064,41.78150333,-82.45825
537,9,2015,2930,yellow perch,bythotrephes longimanus,0.084,41.78150333,-82.45825
537,9,2015,2928,white perch,bythotrephes longimanus,0.085,41.78150333,-82.45825
537,9,2013,6643,white perch,bythotrephes longimanus,0.107,41.78150333,-82.45825
537,9,2016,3167,white perch,bythotrephes longimanus,0.155,41.78150333,-82.45825
537,9,2015,2929,white perch,bythotrephes longimanus,0.298,41.78150333,-82.45825
537,9,2016,3167,white perch,daphniidae,NA,41.78150333,-82.45825
537,9,2014,3135,white perch,emerald shiner,0.355,41.78150333,-82.45825
537,9,2013,6641,white perch,fish,0.095,41.78150333,-82.45825
538,9,2013,6638,white perch,chironomidae ,0.001,41.47911667,-82.356105
538,9,2013,6635,white perch,chironomidae ,0.005,41.47911667,-82.356105
538,9,2013,6634,white perch,chironomidae ,0.008,41.47911667,-82.356105
538,9,2013,6636,white perch,chironomidae ,0.008,41.47911667,-82.356105
538,9,2015,3622,yellow perch,bythotrephes longimanus,0.109,41.47911667,-82.356105
538,9,2015,3624,yellow perch,bythotrephes longimanus,0.125,41.47911667,-82.356105
538,9,2015,3623,yellow perch,bythotrephes longimanus,0.152,41.47911667,-82.356105
538,9,2015,3621,yellow perch,bythotrephes longimanus,0.18,41.47911667,-82.356105
538,9,2015,3638,white perch,bythotrephes longimanus,0.328,41.47911667,-82.356105
538,9,2015,3640,white perch,bythotrephes longimanus,0.344,41.47911667,-82.356105
538,9,2015,3622,yellow perch,daphniidae,0.001,41.47911667,-82.356105
538,9,2015,3624,yellow perch,daphniidae,0.001,41.47911667,-82.356105
538,9,2015,3638,white perch,daphniidae,NA,41.47911667,-82.356105
538,9,2015,3638,white perch,cyclopoida,0.001,41.47911667,-82.356105
539,9,2014,3874,yellow perch,chironomidae ,0.02,41.57587833,-82.354185
539,9,2014,3874,yellow perch,bythotrephes longimanus,0.017,41.57587833,-82.354185
539,9,2016,3482,white perch,bythotrephes longimanus,0.018,41.57587833,-82.354185
539,9,2016,3480,white perch,bythotrephes longimanus,0.063,41.57587833,-82.354185
539,9,2016,3483,white perch,bythotrephes longimanus,0.072,41.57587833,-82.354185
539,9,2016,3475,yellow perch,bythotrephes longimanus,0.08,41.57587833,-82.354185
539,9,2016,3477,yellow perch,bythotrephes longimanus,0.091,41.57587833,-82.354185
539,9,2014,3875,yellow perch,bythotrephes longimanus,0.092,41.57587833,-82.354185
539,9,2016,3479,yellow perch,bythotrephes longimanus,0.093,41.57587833,-82.354185
539,9,2016,3476,yellow perch,bythotrephes longimanus,0.104,41.57587833,-82.354185
539,9,2016,3484,white perch,bythotrephes longimanus,0.116,41.57587833,-82.354185
539,9,2016,3478,yellow perch,bythotrephes longimanus,0.126,41.57587833,-82.354185
539,9,2016,3481,white perch,bythotrephes longimanus,0.142,41.57587833,-82.354185
539,9,2016,3477,yellow perch,chydoridae,NA,41.57587833,-82.354185
539,9,2016,3476,yellow perch,daphniidae,NA,41.57587833,-82.354185
539,9,2016,3478,yellow perch,daphniidae,0.001,41.57587833,-82.354185
539,9,2016,3475,yellow perch,daphniidae,0.002,41.57587833,-82.354185
539,9,2016,3476,yellow perch,daphniidae,0.004,41.57587833,-82.354185
539,9,2016,3481,white perch,daphniidae,0.008,41.57587833,-82.354185
539,9,2016,3483,white perch,daphniidae,0.016,41.57587833,-82.354185
539,9,2016,3484,white perch,daphniidae,0.02,41.57587833,-82.354185
539,9,2014,3875,yellow perch,daphniidae,0.024,41.57587833,-82.354185
539,9,2016,3482,white perch,daphniidae,0.053,41.57587833,-82.354185
539,9,2016,3480,white perch,daphniidae,0.069,41.57587833,-82.354185
539,9,2013,6647,white perch,dreissenidae,0.003,41.57587833,-82.354185
540,9,2015,3477,yellow perch,chironomidae ,NA,41.66407167,-82.35676667
540,9,2015,3477,yellow perch,bythotrephes longimanus,0.056,41.66407167,-82.35676667
540,9,2015,3477,yellow perch,daphniidae,0.001,41.66407167,-82.35676667
541,9,2014,3924,yellow perch,hirudinea,0.002,41.47267,-82.26672333
541,9,2014,3924,yellow perch,chironomidae ,0.001,41.47267,-82.26672333
541,9,2016,3512,yellow perch,chironomidae ,0.001,41.47267,-82.26672333
541,9,2016,3513,yellow perch,chironomidae ,0.001,41.47267,-82.26672333
541,9,2016,3514,yellow perch,chironomidae ,0.005,41.47267,-82.26672333
541,9,2016,3511,yellow perch,chironomidae ,0.005,41.47267,-82.26672333
541,9,2016,3515,yellow perch,chironomidae ,0.006,41.47267,-82.26672333
541,9,2013,6655,white perch,chironomidae ,0.011,41.47267,-82.26672333
541,9,2016,3513,yellow perch,chironomidae ,0.041,41.47267,-82.26672333
541,9,2016,3511,yellow perch,chironomidae ,0.109,41.47267,-82.26672333
541,9,2016,3512,yellow perch,chironomidae ,0.18,41.47267,-82.26672333
541,9,2016,3515,yellow perch,chironomidae ,0.222,41.47267,-82.26672333
541,9,2016,3514,yellow perch,chironomidae ,0.263,41.47267,-82.26672333
541,9,2015,3563,yellow perch,bythotrephes longimanus,0.001,41.47267,-82.26672333
541,9,2016,3512,yellow perch,bythotrephes longimanus,0.008,41.47267,-82.26672333
541,9,2016,3515,yellow perch,bythotrephes longimanus,0.013,41.47267,-82.26672333
541,9,2015,3566,white perch,bythotrephes longimanus,0.024,41.47267,-82.26672333
541,9,2016,3513,yellow perch,bythotrephes longimanus,0.034,41.47267,-82.26672333
541,9,2016,3514,yellow perch,bythotrephes longimanus,0.042,41.47267,-82.26672333
541,9,2016,3511,yellow perch,bythotrephes longimanus,0.055,41.47267,-82.26672333
541,9,2014,3928,white perch,bythotrephes longimanus,0.08,41.47267,-82.26672333
541,9,2014,3925,yellow perch,bythotrephes longimanus,0.124,41.47267,-82.26672333
541,9,2015,3565,white perch,bythotrephes longimanus,0.188,41.47267,-82.26672333
541,9,2015,3567,white perch,bythotrephes longimanus,0.36,41.47267,-82.26672333
541,9,2016,3514,yellow perch,chydoridae,NA,41.47267,-82.26672333
541,9,2015,3565,white perch,daphniidae,0.001,41.47267,-82.26672333
541,9,2016,3512,yellow perch,daphniidae,NA,41.47267,-82.26672333
541,9,2016,3513,yellow perch,daphniidae,NA,41.47267,-82.26672333
541,9,2013,6652,white perch,emerald shiner,0.071,41.47267,-82.26672333
541,9,2015,3563,yellow perch,fish,0.014,41.47267,-82.26672333
541,9,2013,6655,white perch,sphaeriidae,0.028,41.47267,-82.26672333
MI-02,6,2012,1531,yellow perch,chironomidae ,0.001,41.8298,-83.330667
MI-02,6,2012,1525,white perch,bythotrephes longimanus,0.005,41.8298,-83.330667
MI-02,6,2012,1513,yellow perch,dreissenidae,0.035,41.8298,-83.330667
MI-02,6,2012,1250,yellow perch,dreissenidae,0.172,41.8298,-83.330667
MI-02,6,2012,1215,yellow perch,dreissenidae,0.363,41.8298,-83.330667
MI-02,6,2012,1215,yellow perch,gastropoda,0.029,41.8298,-83.330667
MI-02,6,2012,1531,yellow perch,hexagenia ,0.002,41.8298,-83.330667
MI-03,6,2012,1206,yellow perch,chironomidae ,0.003,41.918617,-83.309833
MI-03,6,2012,1569,yellow perch,chironomidae ,0.005,41.918617,-83.309833
MI-03,6,2012,1205,yellow perch,chironomidae ,0.006,41.918617,-83.309833
MI-03,6,2012,1206,yellow perch,chironomidae ,0.048,41.918617,-83.309833
MI-03,6,2012,1529,white perch,leptodora kindtii,0.002,41.918617,-83.309833
MI-03,6,2012,1430,white perch,leptodora kindtii,0.009,41.918617,-83.309833
MI-03,6,2012,1529,white perch,daphniidae,0.019,41.918617,-83.309833
MI-03,6,2012,1430,white perch,daphniidae,1.2,41.918617,-83.309833
MI-03,6,2012,1206,yellow perch,dreissenidae,0.035,41.918617,-83.309833
MI-03,6,2012,1244,yellow perch,dreissenidae,0.035,41.918617,-83.309833
MI-03,6,2012,1565,yellow perch,dreissenidae,0.138,41.918617,-83.309833
MI-03,6,2012,1639,yellow perch,dreissenidae,0.138,41.918617,-83.309833
MI-03,6,2012,1205,yellow perch,dreissenidae,0.139,41.918617,-83.309833
MI-03,6,2012,1529,white perch,round goby,0.004,41.918617,-83.309833
MI-03,6,2012,1569,yellow perch,hexagenia ,0.03,41.918617,-83.309833
MI-03,6,2012,1206,yellow perch,trichoptera,0.024,41.918617,-83.309833
MI-04,6,2012,1523,white perch,leptodora kindtii,NA,41.925617,-83.203
MI-04,6,2012,1523,white perch,dreissenidae,0.069,41.925617,-83.203
MI-04,6,2012,1511,yellow perch,trout perch,0.015,41.925617,-83.203
MI-04,6,2012,1509,yellow perch,hexagenia ,0.07,41.925617,-83.203
MI-04,6,2012,1438,yellow perch,hexagenia ,1.75,41.925617,-83.203
MI-04,6,2012,1263,white perch,trichoptera,0.016,41.925617,-83.203
MI-05,6,2012,1256,yellow perch,chironomidae ,0.001,41.8234,-83.384167
MI-05,6,2012,1256,yellow perch,dreissenidae,0.069,41.8234,-83.384167
MI-05,6,2012,1212,yellow perch,dreissenidae,0.172,41.8234,-83.384167
MI-1A,6,2012,1527,yellow perch,chironomidae ,0.001,41.778283,-83.4195
MI-1A,6,2012,1227,yellow perch,chironomidae ,0.007,41.778283,-83.4195
MI-1A,6,2012,1248,yellow perch,chironomidae ,0.038,41.778283,-83.4195
MI-1A,6,2012,1248,yellow perch,chironomidae ,0.043,41.778283,-83.4195
MI-1A,6,2012,1249,yellow perch,chironomidae ,0.069,41.778283,-83.4195
MI-1A,6,2012,1507,yellow perch,chironomidae ,0.071,41.778283,-83.4195
MI-1A,6,2012,1249,yellow perch,chironomidae ,0.5,41.778283,-83.4195
MI-1A,6,2012,1505,white perch,leptodora kindtii,NA,41.778283,-83.4195
MI-1A,6,2012,1505,white perch,diaphanosoma,0.002,41.778283,-83.4195
MI-1A,6,2012,1267,white perch,leptodora kindtii,0.007,41.778283,-83.4195
MI-1A,6,2012,1242,white perch,bythotrephes longimanus,0.009,41.778283,-83.4195
MI-1A,6,2012,1505,white perch,daphniidae,0.017,41.778283,-83.4195
MI-1A,6,2012,1267,white perch,daphniidae,0.059,41.778283,-83.4195
MI-1A,6,2012,1242,white perch,daphniidae,0.086,41.778283,-83.4195
MI-1A,6,2012,1227,yellow perch,white perch,0.017,41.778283,-83.4195
MI-1A,6,2012,1527,yellow perch,gastropoda,0.001,41.778283,-83.4195
MI-1A,6,2012,1249,yellow perch,gastropoda,0.004,41.778283,-83.4195
MI-1A,6,2012,1227,yellow perch,gastropoda,0.053,41.778283,-83.4195
MI-1A,6,2012,1227,yellow perch,hexagenia ,0.013,41.778283,-83.4195
MI-1A,6,2012,1249,yellow perch,hexagenia ,0.032,41.778283,-83.4195
MI-1A,6,2012,1248,yellow perch,hexagenia ,0.033,41.778283,-83.4195
MI-6A,6,2012,1501,yellow perch,amphipoda,0.001,41.910633,-83.2615
MI-6A,6,2012,1210,yellow perch,hirudinea,0.013,41.910633,-83.2615
MI-6A,6,2012,1497,yellow perch,chironomidae ,0.102,41.910633,-83.2615
MI-6A,6,2012,1239,white perch,bythotrephes longimanus,NA,41.910633,-83.2615
MI-6A,6,2012,1428,white perch,leptodora kindtii,0.002,41.910633,-83.2615
MI-6A,6,2012,1239,white perch,daphniidae,0.069,41.910633,-83.2615
MI-6A,6,2012,1211,white perch,daphniidae,0.118,41.910633,-83.2615
MI-6A,6,2012,1239,white perch,daphniidae,0.32,41.910633,-83.2615
MI-6A,6,2012,1428,white perch,daphniidae,0.689,41.910633,-83.2615
MI-6A,6,2012,1229,yellow perch,dreissenidae,0.166,41.910633,-83.2615
MI-6A,6,2012,1499,yellow perch,dreissenidae,0.552,41.910633,-83.2615
MI-6A,6,2012,1229,yellow perch,gastropoda,0.001,41.910633,-83.2615
MI-6A,6,2012,1501,yellow perch,hexagenia ,0.001,41.910633,-83.2615
MI-6A,6,2012,1229,yellow perch,hemimysis anomala,NA,41.910633,-83.2615
MI-6A,6,2012,1229,yellow perch,trichoptera,0.014,41.910633,-83.2615
ON-01,6,2012,1595,yellow perch,chironomidae ,0.002,41.8074,-82.564
ON-01,6,2012,1224,white perch,chironomidae ,0.002,41.8074,-82.564
ON-01,6,2012,1595,yellow perch,dreissenidae,0.207,41.8074,-82.564
ON-01,6,2012,1591,white perch,dreissenidae,0.31,41.8074,-82.564
ON-01,6,2012,1224,white perch,emerald shiner,0.001,41.8074,-82.564
ON-01,6,2012,1589,white perch,white perch,0.01,41.8074,-82.564
ON-01,6,2012,1224,white perch,emerald shiner,0.36,41.8074,-82.564
ON-02,6,2012,1226,white perch,amphipoda,0.002,41.729733,-82.564
ON-02,6,2012,1601,yellow perch,amphipoda,0.103,41.729733,-82.564
ON-02,6,2012,1216,yellow perch,chironomidae ,0.002,41.729733,-82.564
ON-02,6,2012,1601,yellow perch,chironomidae ,0.005,41.729733,-82.564
ON-02,6,2012,1597,white perch,chironomidae ,0.011,41.729733,-82.564
ON-02,6,2012,1226,white perch,chironomidae ,0.017,41.729733,-82.564
ON-02,6,2012,1216,yellow perch,chironomidae ,0.019,41.729733,-82.564
ON-02,6,2012,1609,yellow perch,chironomidae ,0.019,41.729733,-82.564
ON-02,6,2012,1605,yellow perch,chironomidae ,0.034,41.729733,-82.564
ON-02,6,2012,1262,white perch,bosminidae,NA,41.729733,-82.564
ON-02,6,2012,1226,white perch,diaphanosoma,NA,41.729733,-82.564
ON-02,6,2012,1226,white perch,bosminidae,0.001,41.729733,-82.564
